"Year"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"dadband"	"NestYear.x"	"TerrYr.y"	"dadid"	"dadexp"	"dadage"	"momband"	"NestYear.y"	"TerrYr"	"momid"	"momexp"	"momage"	"CountofJayID"	"NumTerr"	"Den"
"462"	"1994"	"1453-72754"	"ZB-Y"	"SWAL941"	"SWAL94"	"SWAL"	1994-04-18	8891	9779	47.6	1994-04-29	3	3	888	2.43	0	11	1	2	"1433-92930"	"1994"	"SWAL94"	"O-FZ"	6	10	"1453-39002"	"1994"	"SWAL94"	"B-BC"	3	5	168	50	3.36
"463"	"1994"	"1453-72778"	"ZW-G"	"MRGO942"	"MRGO94"	"MRGO"	1994-05-04	8903	10240	51.4	1994-05-15	2	2	1337	3.66	0	11	1	1	"1453-57411"	"1994"	"MRGO94"	"Y-RM"	2	3	"1013-63346"	"1994"	"MRGO94"	"WOZ="	2	3	168	50	3.36
"464"	"1994"	"1453-72724"	"ZO-G"	"BNCH941"	"BNCH94"	"BNCH"	1994-04-08	8880	9659	50.5	1994-04-19	3	3	779	2.13	0	11	1	3	"1453-57436"	"1994"	"BNCH94"	"F-RC"	1	3	"1433-58349"	"1994"	"BNCH94"	"R-BM"	1	4	168	50	3.36
"465"	"1994"	"1453-72749"	"ZF-W"	"CACT941"	"CACT94"	"CACT"	1994-04-17	8891	13402	43.8	1994-04-28	3	3	4511	12.35	0	11	1	3	"1063-42890"	"1994"	"CACT94"	"W-FM"	2	4	"1453-39029"	"1994"	"CACT94"	"A-RC"	2	5	168	50	3.36
"466"	"1994"	"1453-72786"	"ZL-Y"	"WAHO942"	"WAHO94"	"WAHO"	1994-05-08	8912	9055	44.5	1994-05-19	3	3	143	0.39	1	11	1	2	"1433-58323"	"1994"	"WAHO94"	"A-LC"	1	4	"1453-63618"	"1994"	"WAHO94"	"UZ-PY"	0	1	168	50	3.36
"467"	"1995"	"1453-78129"	"WZR-"	"SCRP951"	"SCRP95"	"SCRP"	1995-04-25	9264	10330	53.8	1995-05-06	4	4	1066	2.92	0	11	0	0	"1453-72755"	"1995"	"SCRP95"	"-ORZ"	3	5	"1453-63595"	"1995"	"SCRP95"	"Z-WF"	0	2	161	55	2.92727272727273
"468"	"1995"	"1453-78128"	"OZn-"	"LOOP951"	"LOOP95"	"LOOP"	1995-04-25	9263	9298	50.6	1995-05-06	3	3	35	0.1	1	11	1	3	"1053-56785"	"1995"	"LOOP95"	"-RRZ"	2	5	"1423-42713"	"1995"	"LOOP95"	"S-LP"	9	12	161	55	2.92727272727273
"469"	"1995"	"1453-78123"	"RZW-"	"SCOP952"	"SCOP95"	"SCOP"	1995-04-25	9263	9538	42.2	1995-05-06	4	4	275	0.75	1	11	1	3	"1433-58370"	"1995"	"SCOP95"	"-RSA"	6	9	"1433-87437"	"1995"	"SCOP95"	"BSA-"	8	10	161	55	2.92727272727273
"470"	"1995"	"1453-78130"	"RZR-"	"SCRP951"	"SCRP95"	"SCRP"	1995-04-25	9264	9538	54.1	1995-05-06	4	4	274	0.75	1	11	0	0	"1453-72755"	"1995"	"SCRP95"	"-ORZ"	3	5	"1453-63595"	"1995"	"SCRP95"	"Z-WF"	0	2	161	55	2.92727272727273
"471"	"1995"	"1453-78121"	"LZn-"	"SORA951"	"SORA95"	"SORA"	1995-04-25	9262	9266	45.8	1995-05-06	3	3	4	0.01	1	11	1	1	"1433-87426"	"1995"	"SORA95"	"RSL-"	7	10	"1453-78075"	"1995"	"SORA95"	"P-AM"	0	2	161	55	2.92727272727273
"472"	"1995"	"1453-78127"	"PZP-"	"LOOP951"	"LOOP95"	"LOOP"	1995-04-25	9263	9506	49.5	1995-05-06	3	3	243	0.67	1	11	1	3	"1053-56785"	"1995"	"LOOP95"	"-RRZ"	2	5	"1423-42713"	"1995"	"LOOP95"	"S-LP"	9	12	161	55	2.92727272727273
"473"	"1995"	"1453-78184"	"YZn-"	"CACT952"	"CACT95"	"CACT"	1995-06-01	9299	9302	49.5	1995-06-12	3	3	3	0.01	1	11	1	3	"1063-42890"	"1995"	"CACT95"	"W-FM"	3	5	"1453-39029"	"1995"	"CACT95"	"A-RC"	3	6	161	55	2.92727272727273
"474"	"1995"	"1453-78126"	"BZn-"	"LOOP951"	"LOOP95"	"LOOP"	1995-04-25	9263	9274	48.3	1995-05-06	3	3	11	0.03	1	11	1	3	"1053-56785"	"1995"	"LOOP95"	"-RRZ"	2	5	"1423-42713"	"1995"	"LOOP95"	"S-LP"	9	12	161	55	2.92727272727273
"475"	"1995"	"1453-78131"	"GZR-"	"SCRP951"	"SCRP95"	"SCRP"	1995-04-25	9264	9538	49.6	1995-05-06	4	4	274	0.75	1	11	0	0	"1453-72755"	"1995"	"SCRP95"	"-ORZ"	3	5	"1453-63595"	"1995"	"SCRP95"	"Z-WF"	0	2	161	55	2.92727272727273
"476"	"1995"	"1453-78132"	"YZR-"	"SCRP951"	"SCRP95"	"SCRP"	1995-04-25	9264	9566	51.2	1995-05-06	4	4	302	0.83	1	11	0	0	"1453-72755"	"1995"	"SCRP95"	"-ORZ"	3	5	"1453-63595"	"1995"	"SCRP95"	"Z-WF"	0	2	161	55	2.92727272727273
"477"	"1995"	"1453-78145"	"AZn-"	"XRDS952"	"XRDS95"	"XRDS"	1995-04-30	9267	9300	48.8	1995-05-11	3	3	33	0.09	1	11	1	2	"1453-72701"	"1995"	"XRDS95"	"G-PM"	1	3	"1053-56723"	"1995"	"XRDS95"	"G-YC"	5	7	161	55	2.92727272727273
"478"	"1995"	"1453-78186"	"PZn-"	"CACT952"	"CACT95"	"CACT"	1995-06-01	9299	9317	37	1995-06-12	3	3	18	0.05	1	11	1	3	"1063-42890"	"1995"	"CACT95"	"W-FM"	3	5	"1453-39029"	"1995"	"CACT95"	"A-RC"	3	6	161	55	2.92727272727273
"479"	"1995"	"1453-78138"	"LZn-"	"YTRE951"	"YTRE95"	"YTRE"	1995-04-26	9264	9279	47.1	1995-05-07	3	3	15	0.04	1	11	0	0	"1453-39091"	"1995"	"YTRE95"	"BPZ-"	2	4	"1013-63366"	"1995"	"YTRE95"	"PZ-F"	1	3	161	55	2.92727272727273
"480"	"1995"	"1453-78139"	"FZn-"	"YTRE951"	"YTRE95"	"YTRE"	1995-04-26	9264	9302	49.6	1995-05-07	3	3	38	0.1	1	11	0	0	"1453-39091"	"1995"	"YTRE95"	"BPZ-"	2	4	"1013-63366"	"1995"	"YTRE95"	"PZ-F"	1	3	161	55	2.92727272727273
"481"	"1995"	"1453-78185"	"BZB-"	"CACT952"	"CACT95"	"CACT"	1995-06-01	9299	11543	44.1	1995-06-12	3	3	2244	6.14	0	11	1	3	"1063-42890"	"1995"	"CACT95"	"W-FM"	3	5	"1453-39029"	"1995"	"CACT95"	"A-RC"	3	6	161	55	2.92727272727273
"482"	"1995"	"1453-78125"	"YZW-"	"SCOP952"	"SCOP95"	"SCOP"	1995-04-25	9263	10574	40.7	1995-05-06	4	4	1311	3.59	0	11	1	3	"1433-58370"	"1995"	"SCOP95"	"-RSA"	6	9	"1433-87437"	"1995"	"SCOP95"	"BSA-"	8	10	161	55	2.92727272727273
"483"	"1995"	"1453-78158"	"OZW-"	"BIGL952"	"BIGL95"	"BIGL"	1995-05-10	9277	9353	44.2	1995-05-21	3	3	76	0.21	1	11	0	0	"1453-57408"	"1995"	"BIGL95"	"G-AM"	2	4	"1053-56686"	"1995"	"BIGL95"	"=SPB"	4	7	161	55	2.92727272727273
"484"	"1995"	"1453-78147"	"WZG-"	"NNWX951"	"NNWX95"	"NNWX"	1995-05-01	9268	9630	48.8	1995-05-12	3	2	362	0.99	1	11	0	0	"1453-39003"	"1995"	"NNWX95"	"-GWZ"	2	5	"1013-63313"	"1995"	"NNWX95"	"PZ-W"	1	3	161	55	2.92727272727273
"485"	"1995"	"1453-78148"	"RZG-"	"NNWX951"	"NNWX95"	"NNWX"	1995-05-01	9268	9904	46.5	1995-05-12	3	2	636	1.74	0	11	0	0	"1453-39003"	"1995"	"NNWX95"	"-GWZ"	2	5	"1013-63313"	"1995"	"NNWX95"	"PZ-W"	1	3	161	55	2.92727272727273
"486"	"1995"	"1453-78149"	"GZP-"	"EQUS951"	"EQUS95"	"EQUS"	1995-05-03	9269	9329	49.1	1995-05-14	1	1	60	0.16	1	11	1	1	"1433-58328"	"1995"	"EQUS95"	"PGZ="	2	4	"1433-58330"	"1995"	"EQUS95"	"WYZ="	2	4	161	55	2.92727272727273
"487"	"1995"	"1453-78150"	"YZY-"	"PAST951"	"PAST95"	"PAST"	1995-05-03	9271	9718	54.5	1995-05-14	3	3	447	1.22	0	11	0	0	"1043-80120"	"1995"	"PAST95"	"Y-BC"	7	9	"1043-80109"	"1995"	"PAST95"	"G-WC"	6	9	161	55	2.92727272727273
"488"	"1995"	"1453-78151"	"BZY-"	"PAST951"	"PAST95"	"PAST"	1995-05-03	9271	10240	52.6	1995-05-14	3	3	969	2.65	0	11	0	0	"1043-80120"	"1995"	"PAST95"	"Y-BC"	7	9	"1043-80109"	"1995"	"PAST95"	"G-WC"	6	9	161	55	2.92727272727273
"489"	"1995"	"1453-78152"	"PZY-"	"PAST951"	"PAST95"	"PAST"	1995-05-03	9271	9476	51.5	1995-05-14	3	3	205	0.56	1	11	0	0	"1043-80120"	"1995"	"PAST95"	"Y-BC"	7	9	"1043-80109"	"1995"	"PAST95"	"G-WC"	6	9	161	55	2.92727272727273
"490"	"1995"	"1453-78136"	"FZY-"	"WCPR951"	"WCPR95"	"WCPR"	1995-04-26	9264	10240	51.6	1995-05-07	2	2	976	2.67	0	11	1	1	"1453-38937"	"1995"	"WCPR95"	"-AWZ"	2	5	"1453-39114"	"1995"	"WCPR95"	"ORZ-"	2	4	161	55	2.92727272727273
"491"	"1995"	"1453-78122"	"WZW-"	"SCOP952"	"SCOP95"	"SCOP"	1995-04-25	9263	12093	50.5	1995-05-06	4	4	2830	7.75	0	11	1	3	"1433-58370"	"1995"	"SCOP95"	"-RSA"	6	9	"1433-87437"	"1995"	"SCOP95"	"BSA-"	8	10	161	55	2.92727272727273
"492"	"1995"	"1453-78155"	"FZR-"	"CHOP951"	"CHOP95"	"CHOP"	1995-05-03	9270	9384	47.6	1995-05-14	3	3	114	0.31	1	11	0	0	"1013-63445"	"1995"	"CHOP95"	"YZ-OK"	1	3	"1453-39131"	"1995"	"CHOP95"	"A-BC"	4	6	161	55	2.92727272727273
"493"	"1995"	"1453-78156"	"BZW-"	"BIGL952"	"BIGL95"	"BIGL"	1995-05-10	9277	9353	45.7	1995-05-21	3	3	76	0.21	1	11	0	0	"1453-57408"	"1995"	"BIGL95"	"G-AM"	2	4	"1053-56686"	"1995"	"BIGL95"	"=SPB"	4	7	161	55	2.92727272727273
"494"	"1995"	"1453-78177"	"LZY-"	"MCBY952"	"MCBY95"	"MCBY"	1995-05-26	9295	10302	40.8	1995-06-06	2	2	1007	2.76	0	11	0	0	"1453-63593"	"1995"	"MCBY95"	"Z-OL"	0	2	"1453-72705"	"1995"	"MCBY95"	"Y-OM"	1	3	161	55	2.92727272727273
"495"	"1995"	"1453-78157"	"PZW-"	"BIGL952"	"BIGL95"	"BIGL"	1995-05-10	9277	9718	47.4	1995-05-21	3	3	441	1.21	0	11	0	0	"1453-57408"	"1995"	"BIGL95"	"G-AM"	2	4	"1053-56686"	"1995"	"BIGL95"	"=SPB"	4	7	161	55	2.92727272727273
"496"	"1995"	"1453-78181"	"WZn-"	"ELIN953"	"ELIN95"	"ELIN"	1995-05-30	9296	9302	39.9	1995-06-10	3	3	6	0.02	1	11	0	0	"1053-14420"	"1995"	"ELIN95"	"-SWA"	4	7	"1053-14498"	"1995"	"ELIN95"	"-SGA"	5	7	161	55	2.92727272727273
"497"	"1995"	"1453-78161"	"WZn-"	"BALD951"	"BALD95"	"BALD"	1995-05-13	9280	9311	45.7	1995-05-24	3	3	31	0.08	1	11	0	0	"1453-63592"	"1995"	"BALD95"	"Z-PL"	0	2	"1453-78063"	"1995"	"BALD95"	"Y-AM"	0	2	161	55	2.92727272727273
"498"	"1995"	"1453-78162"	"RZn-"	"BALD951"	"BALD95"	"BALD"	1995-05-13	9280	9294	48.3	1995-05-24	3	3	14	0.04	1	11	0	0	"1453-63592"	"1995"	"BALD95"	"Z-PL"	0	2	"1453-78063"	"1995"	"BALD95"	"Y-AM"	0	2	161	55	2.92727272727273
"499"	"1995"	"1453-78163"	"GZB-"	"BALD951"	"BALD95"	"BALD"	1995-05-13	9280	11179	42.9	1995-05-24	3	3	1899	5.2	0	11	0	0	"1453-63592"	"1995"	"BALD95"	"Z-PL"	0	2	"1453-78063"	"1995"	"BALD95"	"Y-AM"	0	2	161	55	2.92727272727273
"500"	"1995"	"1453-78164"	"LZG-"	"FENC951"	"FENC95"	"FENC"	1995-05-15	9282	9659	40.7	1995-05-26	3	3	377	1.03	0	11	0	0	"1453-63667"	"1995"	"FENC95"	"Z-FL"	0	2	"1453-63577"	"1995"	"FENC95"	"Z-GO"	0	2	161	55	2.92727272727273
"501"	"1995"	"1453-78165"	"FZG-"	"FENC951"	"FENC95"	"FENC"	1995-05-15	9282	9659	49.7	1995-05-26	3	3	377	1.03	0	11	0	0	"1453-63667"	"1995"	"FENC95"	"Z-FL"	0	2	"1453-63577"	"1995"	"FENC95"	"Z-GO"	0	2	161	55	2.92727272727273
"502"	"1995"	"1453-78166"	"AZG-"	"FENC951"	"FENC95"	"FENC"	1995-05-15	9282	9329	52	1995-05-26	3	3	47	0.13	1	11	0	0	"1453-63667"	"1995"	"FENC95"	"Z-FL"	0	2	"1453-63577"	"1995"	"FENC95"	"Z-GO"	0	2	161	55	2.92727272727273
"503"	"1995"	"1453-78167"	"BZR-"	"BEND953"	"BEND95"	"BEND"	1995-05-15	9281	9329	50.3	1995-05-26	4	2	48	0.13	1	11	0	0	"1423-42714"	"1995"	"BEND95"	"S-FP"	8	12	"1053-14500"	"1995"	"BEND95"	"O-PC"	6	8	161	55	2.92727272727273
"504"	"1995"	"1453-78137"	"AZY-"	"WCPR951"	"WCPR95"	"WCPR"	1995-04-26	9264	11058	50.2	1995-05-07	2	2	1794	4.91	0	11	1	1	"1453-38937"	"1995"	"WCPR95"	"-AWZ"	2	5	"1453-39114"	"1995"	"WCPR95"	"ORZ-"	2	4	161	55	2.92727272727273
"505"	"1995"	"1453-78174"	"PZB-"	"SIBR951"	"SIBR95"	"SIBR"	1995-05-23	9292	9450	44.3	1995-06-03	2	2	158	0.43	1	11	0	0	"1453-39192"	"1995"	"SIBR95"	"RLZ-"	0	4	"1453-63589"	"1995"	"SIBR95"	"Z-FO"	0	2	161	55	2.92727272727273
"506"	"1995"	"1453-78175"	"OZB-"	"SIBR951"	"SIBR95"	"SIBR"	1995-05-23	9292	9353	45.3	1995-06-03	2	2	61	0.17	1	11	0	0	"1453-39192"	"1995"	"SIBR95"	"RLZ-"	0	4	"1453-63589"	"1995"	"SIBR95"	"Z-FO"	0	2	161	55	2.92727272727273
"507"	"1995"	"1453-78120"	"OZG-"	"SORA951"	"SORA95"	"SORA"	1995-04-25	9262	10275	52.5	1995-05-06	3	3	1013	2.77	0	11	1	1	"1433-87426"	"1995"	"SORA95"	"RSL-"	7	10	"1453-78075"	"1995"	"SORA95"	"P-AM"	0	2	161	55	2.92727272727273
"508"	"1995"	"1453-78124"	"GZW-"	"SCOP952"	"SCOP95"	"SCOP"	1995-04-25	9263	10240	46.8	1995-05-06	4	4	977	2.67	0	11	1	3	"1433-58370"	"1995"	"SCOP95"	"-RSA"	6	9	"1433-87437"	"1995"	"SCOP95"	"BSA-"	8	10	161	55	2.92727272727273
"509"	"1995"	"1453-78143"	"LZW-"	"XRDS952"	"XRDS95"	"XRDS"	1995-04-30	9267	9688	51.7	1995-05-11	3	3	421	1.15	0	11	1	2	"1453-72701"	"1995"	"XRDS95"	"G-PM"	1	3	"1053-56723"	"1995"	"XRDS95"	"G-YC"	5	7	161	55	2.92727272727273
"510"	"1995"	"1453-78182"	"RZY-"	"ELIN953"	"ELIN95"	"ELIN"	1995-05-30	9296	10423	48.2	1995-06-10	3	3	1127	3.09	0	11	0	0	"1053-14420"	"1995"	"ELIN95"	"-SWA"	4	7	"1053-14498"	"1995"	"ELIN95"	"-SGA"	5	7	161	55	2.92727272727273
"511"	"1995"	"1453-78183"	"GZY-"	"ELIN953"	"ELIN95"	"ELIN"	1995-05-30	9296	9630	47	1995-06-10	3	3	334	0.91	1	11	0	0	"1053-14420"	"1995"	"ELIN95"	"-SWA"	4	7	"1053-14498"	"1995"	"ELIN95"	"-SGA"	5	7	161	55	2.92727272727273
"512"	"1995"	"1453-78116"	"GZG-"	"HICE951"	"HICE95"	"HICE"	1995-04-25	9263	10275	51.8	1995-05-06	3	3	1012	2.77	0	11	1	1	"1433-58352"	"1995"	"HICE95"	"R-LM"	3	5	"1453-63622"	"1995"	"HICE95"	"UZ-AF"	0	2	161	55	2.92727272727273
"513"	"1995"	"1453-78117"	"YZG-"	"HICE951"	"HICE95"	"HICE"	1995-04-25	9263	9688	52	1995-05-06	3	3	425	1.16	0	11	1	1	"1433-58352"	"1995"	"HICE95"	"R-LM"	3	5	"1453-63622"	"1995"	"HICE95"	"UZ-AF"	0	2	161	55	2.92727272727273
"514"	"1995"	"1453-78108"	"WZY-"	"SFLA951"	"SFLA95"	"SFLA"	1995-04-14	9253	9566	49.6	1995-04-25	2	2	313	0.86	1	11	0	0	"1053-56664"	"1995"	"SFLA95"	"L-GC"	6	8	"1433-92986"	"1995"	"SFLA95"	"-YSL"	6	9	161	55	2.92727272727273
"515"	"1995"	"1453-78109"	"RZn-"	"SFLA951"	"SFLA95"	"SFLA"	1995-04-14	9253	9268	47.2	1995-04-25	2	2	15	0.04	1	11	0	0	"1053-56664"	"1995"	"SFLA95"	"L-GC"	6	8	"1433-92986"	"1995"	"SFLA95"	"-YSL"	6	9	161	55	2.92727272727273
"516"	"1995"	"1453-78118"	"BZG-"	"HICE951"	"HICE95"	"HICE"	1995-04-25	9263	10240	43.8	1995-05-06	3	3	977	2.67	0	11	1	1	"1433-58352"	"1995"	"HICE95"	"R-LM"	3	5	"1453-63622"	"1995"	"HICE95"	"UZ-AF"	0	2	161	55	2.92727272727273
"517"	"1995"	"1453-78140"	"AZW-"	"YTRE951"	"YTRE95"	"YTRE"	1995-04-26	9264	9718	47.6	1995-05-07	3	3	454	1.24	0	11	0	0	"1453-39091"	"1995"	"YTRE95"	"BPZ-"	2	4	"1013-63366"	"1995"	"YTRE95"	"PZ-F"	1	3	161	55	2.92727272727273
"518"	"1995"	"1063-48661"	"FZW-"	"XRDS952"	"XRDS95"	"XRDS"	1995-04-30	9267	9718	42.7	1995-05-11	3	3	451	1.23	0	11	1	2	"1453-72701"	"1995"	"XRDS95"	"G-PM"	1	3	"1053-56723"	"1995"	"XRDS95"	"G-YC"	5	7	161	55	2.92727272727273
"519"	"1995"	"1453-78154"	"LZR-"	"CHOP951"	"CHOP95"	"CHOP"	1995-05-03	9270	9601	50.7	1995-05-14	3	3	331	0.91	1	11	0	0	"1013-63445"	"1995"	"CHOP95"	"YZ-OK"	1	3	"1453-39131"	"1995"	"CHOP95"	"A-BC"	4	6	161	55	2.92727272727273
"520"	"1995"	"1453-78119"	"PZG-"	"SORA951"	"SORA95"	"SORA"	1995-04-25	9262	9601	51.8	1995-05-06	3	3	339	0.93	1	11	1	1	"1433-87426"	"1995"	"SORA95"	"RSL-"	7	10	"1453-78075"	"1995"	"SORA95"	"P-AM"	0	2	161	55	2.92727272727273
"521"	"1995"	"1453-78178"	"FZn-"	"MCBY952"	"MCBY95"	"MCBY"	1995-05-26	9295	9299	41.5	1995-06-06	2	2	4	0.01	1	11	0	0	"1453-63593"	"1995"	"MCBY95"	"Z-OL"	0	2	"1453-72705"	"1995"	"MCBY95"	"Y-OM"	1	3	161	55	2.92727272727273
"522"	"1995"	"1453-78153"	"OZR-"	"CHOP951"	"CHOP95"	"CHOP"	1995-05-03	9270	9353	48.6	1995-05-14	3	3	83	0.23	1	11	0	0	"1013-63445"	"1995"	"CHOP95"	"YZ-OK"	1	3	"1453-39131"	"1995"	"CHOP95"	"A-BC"	4	6	161	55	2.92727272727273
"523"	"1995"	"1453-78168"	"PZR-"	"BEND953"	"BEND95"	"BEND"	1995-05-15	9281	9601	51.5	1995-05-26	4	2	320	0.88	1	11	0	0	"1423-42714"	"1995"	"BEND95"	"S-FP"	8	12	"1053-14500"	"1995"	"BEND95"	"O-PC"	6	8	161	55	2.92727272727273
"524"	"1996"	"1453-78303"	"-PZP"	"SIXS961"	"SIXS96"	"SIXS"	1996-04-18	9620	10083	49.3	1996-04-29	2	2	463	1.27	0	11	1	1	"1453-39196"	"1996"	"SIXS96"	"RSA-"	8	11	"1453-63698"	"1996"	"SIXS96"	"B-OM"	2	4	179	66	2.71212121212121
"525"	"1996"	"1453-78304"	"-OZP"	"SIXS961"	"SIXS96"	"SIXS"	1996-04-18	9620	13713	48.8	1996-04-29	2	2	4093	11.21	0	11	1	1	"1453-39196"	"1996"	"SIXS96"	"RSA-"	8	11	"1453-63698"	"1996"	"SIXS96"	"B-OM"	2	4	179	66	2.71212121212121
"526"	"1996"	"1453-78300"	"-GZB"	"SORA961"	"SORA96"	"SORA"	1996-04-18	9620	9930	50.3	1996-04-29	3	3	310	0.85	1	11	1	1	"1433-87426"	"1996"	"SORA96"	"RSL-"	8	11	"1453-78075"	"1996"	"SORA96"	"P-AM"	1	3	179	66	2.71212121212121
"527"	"1996"	"1453-78307"	"-WZW"	"YTRE961"	"YTRE96"	"YTRE"	1996-04-19	9623	10117	42	1996-04-30	3	3	494	1.35	0	11	1	3	"1453-63676"	"1996"	"YTRE96"	"Z-WG"	0	3	"1013-63366"	"1996"	"YTRE96"	"PZ-F"	2	4	179	66	2.71212121212121
"528"	"1996"	"1453-78310"	"-AZR"	"SIBR961"	"SIBR96"	"SIBR"	1996-04-21	9625	10275	58.2	1996-05-02	1	1	650	1.78	0	11	0	0	"1453-39192"	"1996"	"SIBR96"	"RLZ-"	1	5	"1453-63589"	"1996"	"SIBR96"	"Z-FO"	1	3	179	66	2.71212121212121
"529"	"1996"	"1453-78306"	"-FZP"	"ANNI961"	"ANNI96"	"ANNI"	1996-04-18	9620	11365	49.3	1996-04-29	3	2	1745	4.78	0	11	0	0	"1453-72725"	"1996"	"ANNI96"	"ZL-G"	0	2	"1453-78106"	"1996"	"ANNI96"	"ZP-L"	0	2	179	66	2.71212121212121
"530"	"1996"	"1453-78355"	"-OZW"	"SWAL961"	"SWAL96"	"SWAL"	1996-04-30	9633	10330	49.5	1996-05-11	4	2	697	1.91	0	11	1	2	"1433-92930"	"1996"	"SWAL96"	"O-FZ"	8	12	"1453-78072"	"1996"	"SWAL96"	"P-FM"	0	3	179	66	2.71212121212121
"531"	"1996"	"1453-78356"	"-LZW"	"SWAL961"	"SWAL96"	"SWAL"	1996-04-30	9633	12583	49.1	1996-05-11	4	2	2950	8.08	0	11	1	2	"1433-92930"	"1996"	"SWAL96"	"O-FZ"	8	12	"1453-78072"	"1996"	"SWAL96"	"P-FM"	0	3	179	66	2.71212121212121
"532"	"1996"	"1453-78305"	"-LZP"	"ANNI961"	"ANNI96"	"ANNI"	1996-04-18	9620	11851	46.7	1996-04-29	3	2	2231	6.11	0	11	0	0	"1453-72725"	"1996"	"ANNI96"	"ZL-G"	0	2	"1453-78106"	"1996"	"ANNI96"	"ZP-L"	0	2	179	66	2.71212121212121
"533"	"1996"	"1453-78354"	"-AZW"	"NWES962"	"NWES96"	"NWES"	1996-04-30	9631	10180	55.6	1996-05-11	2	2	549	1.5	0	11	1	4	"1453-78352"	"1996"	"NWES96"	"SAO-"	6	9	"1453-72893"	"1996"	"NWES96"	"ZO-YU"	0	2	179	66	2.71212121212121
"534"	"1996"	"1453-78359"	"-AZF"	"FENC961"	"FENC96"	"FENC"	1996-05-01	9636	10423	53.3	1996-05-12	3	3	787	2.15	0	11	1	2	"1453-63667"	"1996"	"FENC96"	"Z-FL"	1	3	"1453-63577"	"1996"	"FENC96"	"Z-GO"	1	3	179	66	2.71212121212121
"535"	"1996"	"1453-78364"	"-GZO"	"TOMB962"	"TOMB96"	"TOMB"	1996-05-06	9639	10052	40.6	1996-05-17	3	2	413	1.13	0	11	0	0	"1453-78100"	"1996"	"TOMB96"	"B-AC"	0	3	"1453-78036"	"1996"	"TOMB96"	"P-RM"	2	4	179	66	2.71212121212121
"536"	"1996"	"1453-78357"	"-LZF"	"FENC961"	"FENC96"	"FENC"	1996-05-01	9636	10208	46.9	1996-05-12	3	3	572	1.57	0	11	1	2	"1453-63667"	"1996"	"FENC96"	"Z-FL"	1	3	"1453-63577"	"1996"	"FENC96"	"Z-GO"	1	3	179	66	2.71212121212121
"537"	"1996"	"1453-78358"	"-FZF"	"FENC961"	"FENC96"	"FENC"	1996-05-01	9636	9749	53.2	1996-05-12	3	3	113	0.31	1	11	1	2	"1453-63667"	"1996"	"FENC96"	"Z-FL"	1	3	"1453-63577"	"1996"	"FENC96"	"Z-GO"	1	3	179	66	2.71212121212121
"538"	"1996"	"1453-78382"	"-RZn"	"DEER963"	"DEER96"	"DEER"	1996-05-17	9652	9681	40.2	1996-05-28	3	3	29	0.08	1	11	0	0	"1043-80144"	"1996"	"DEER96"	"-SRF"	5	8	"1453-78402"	"1996"	"DEER96"	"SP-F"	10	12	179	66	2.71212121212121
"539"	"1996"	"1453-78383"	"-GZn"	"DEER963"	"DEER96"	"DEER"	1996-05-17	9652	9681	38	1996-05-28	3	3	29	0.08	1	11	0	0	"1043-80144"	"1996"	"DEER96"	"-SRF"	5	8	"1453-78402"	"1996"	"DEER96"	"SP-F"	10	12	179	66	2.71212121212121
"540"	"1996"	"1453-78365"	"-YZn"	"TOMB962"	"TOMB96"	"TOMB"	1996-05-06	9639	9645	43.3	1996-05-17	3	2	6	0.02	1	11	0	0	"1453-78100"	"1996"	"TOMB96"	"B-AC"	0	3	"1453-78036"	"1996"	"TOMB96"	"P-RM"	2	4	179	66	2.71212121212121
"541"	"1996"	"1453-78267"	"-BZR"	"LOCK961"	"LOCK96"	"LOCK"	1996-04-12	9616	11912	47.1	1996-04-23	3	3	2296	6.29	0	11	0	0	"1433-87424"	"1996"	"LOCK96"	"WSL-"	8	11	"1453-63572"	"1996"	"LOCK96"	"Z-FB"	1	3	179	66	2.71212121212121
"542"	"1996"	"1453-78387"	"-BZW"	"MUME962"	"MUME96"	"MUME"	1996-05-17	9651	10821	33.6	1996-05-28	4	4	1170	3.2	0	11	1	1	"1433-93088"	"1996"	"MUME96"	"SAP-"	7	9	"1453-63653"	"1996"	"MUME96"	"Y-FM"	3	5	179	66	2.71212121212121
"543"	"1996"	"1453-78389"	"-OZF"	"SLUM961"	"SLUM96"	"SLUM"	1996-05-19	9653	10325	46.5	1996-05-30	2	2	672	1.84	0	11	1	1	"1433-87640"	"1996"	"SLUM96"	"F-ZA"	2	11	"963-80576"	"1996"	"SLUM96"	"ZO-KF"	0	2	179	66	2.71212121212121
"544"	"1996"	"1453-78385"	"-OZn"	"MUME962"	"MUME96"	"MUME"	1996-05-17	9651	9657	49.4	1996-05-28	4	4	6	0.02	1	11	1	1	"1433-93088"	"1996"	"MUME96"	"SAP-"	7	9	"1453-63653"	"1996"	"MUME96"	"Y-FM"	3	5	179	66	2.71212121212121
